dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
656,0.014282227,0.61260355,0.61260355
657,0.16796875,0.6583777,0.6583777
658,-0.02758789,0.9794991,0.9794991
659,-0.025146484,-0.034082334,0.034082334
660,0.110839844,1.3417739,1.3417739
661,0.13769531,2.429587,2.429587
662,-0.13085938,-0.8698917,0.8698917
663,-0.026123047,0.27208203,0.27208203
664,-0.010131836,0.84403384,0.84403384
665,0.0041503906,-1.0473751,1.0473751
666,0.110839844,-0.4080729,0.4080729
667,0.053222656,-0.0049851993,0.0049851993
668,-0.10107422,-1.4136908,1.4136908
669,-0.01550293,-0.44072843,0.44072843
670,0.21875,2.756606,2.756606
671,0.032958984,-0.15146488,0.15146488
672,0.115722656,1.2159308,1.2159308
673,0.17773438,2.7093923,2.7093923
674,0.111816406,1.9735869,1.9735869
675,0.043945312,0.30422157,0.30422157
676,0.048828125,0.842821,0.842821
677,0.07519531,0.38239953,0.38239953
678,-0.009277344,0.020750657,0.020750657
679,0.21191406,2.1607451,2.1607451
680,-0.009216309,1.6087463,1.6087463
681,0.046142578,0.65309405,0.65309405
682,-0.020507812,0.19731885,0.19731885
683,0.09667969,1.4135718,1.4135718
684,-0.19921875,-0.81774175,0.81774175
685,0.16210938,1.4418502,1.4418502
686,0.00061035156,-0.2798713,0.2798713
687,0.033691406,0.11798998,0.11798998
688,0.036865234,0.41738334,0.41738334
689,0.091796875,0.37802467,0.37802467
690,0.100097656,1.3647115,1.3647115
691,-0.008544922,-0.43807086,0.43807086
692,0.084472656,1.1713775,1.1713775
693,-0.059570312,0.09997307,0.09997307
694,0.025024414,0.4484935,0.4484935
695,0.15625,1.9242861,1.9242861
696,-0.1171875,-1.7453868,1.7453868
697,0.064453125,0.318902,0.318902
698,0.076171875,1.508763,1.508763
699,-0.056884766,-0.14622349,0.14622349
700,-0.040527344,-0.298012,0.298012
701,-0.05126953,0.28772938,0.28772938
702,0.020507812,0.33002523,0.33002523
703,0.04711914,1.2769514,1.2769514
704,0.1015625,0.7760888,0.7760888
705,-0.14648438,-1.3180122,1.3180122
706,-0.0061035156,0.88116264,0.88116264
707,0.13671875,1.8271022,1.8271022
708,0.08496094,1.5725111,1.5725111
709,0.056152344,0.9072021,0.9072021
710,0.079589844,1.7678661,1.7678661
711,-0.29492188,-1.0415142,1.0415142
712,-0.08691406,-1.9806885,1.9806885
713,0.095703125,1.6558045,1.6558045
714,0.03491211,0.39469263,0.39469263
715,-0.05859375,-0.61072874,0.61072874
716,0.125,1.947924,1.947924
717,0.06738281,0.42503884,0.42503884
718,-0.12792969,-1.3762491,1.3762491
719,0.04663086,1.16914,1.16914
720,-0.11328125,-1.0035987,1.0035987
721,-0.08203125,-1.0380708,1.0380708
722,-0.10644531,-1.1355704,1.1355704
723,-0.0625,-0.8716132,0.8716132
724,0.064453125,0.6081688,0.6081688
725,0.071777344,0.6138158,0.6138158
726,0.111328125,0.7743342,0.7743342
727,0.125,2.001649,2.001649
728,-0.076660156,-0.7769932,0.7769932
729,-0.095703125,-1.751,1.751
730,0.04736328,0.5347418,0.5347418
731,-0.10253906,-1.224346,1.224346
732,-0.064453125,-0.52741414,0.52741414
733,0.171875,1.0142527,1.0142527
734,0.13476562,1.9878497,1.9878497
735,-0.078125,0.9801834,0.9801834
736,-0.0014648438,0.08013901,0.08013901
737,0.006591797,0.6439426,0.6439426
738,-0.057617188,-0.619157,0.619157
739,-0.12207031,-1.9114506,1.9114506
740,0.115722656,0.33496907,0.33496907
741,0.107910156,1.5666982,1.5666982
742,-0.061035156,-1.3906896,1.3906896
743,-0.07714844,-0.89800644,0.89800644
744,0.16699219,2.2101665,2.2101665
745,-0.11279297,-0.9259765,0.9259765
746,-0.048583984,-0.6381396,0.6381396
747,-0.057861328,0.31798264,0.31798264
748,0.041503906,0.46006092,0.46006092
749,-0.111328125,-1.002555,1.002555
750,-0.07128906,-1.5215633,1.5215633
751,-0.10546875,-0.66577977,0.66577977
752,-0.029296875,-0.7244247,0.7244247
753,0.119628906,1.57993,1.57993
754,-0.061767578,-0.33961812,0.33961812
755,-0.09667969,-0.4914653,0.4914653
756,0.06542969,0.80567026,0.80567026
757,0.049560547,0.39890113,0.39890113
758,0.1484375,1.353969,1.353969
759,-0.10546875,0.1508415,0.1508415
760,0.087890625,0.6734473,0.6734473
761,0.095214844,1.4098581,1.4098581
762,0.018066406,0.04347171,0.04347171
763,-0.013549805,-1.1243469,1.1243469
764,0.13574219,1.9289773,1.9289773
765,-0.07763672,-0.8275258,0.8275258
766,-0.10839844,-2.0551543,2.0551543
767,0.0056152344,-0.14183666,0.14183666
768,-0.025390625,1.2768089,1.2768089
769,-0.024169922,0.30967787,0.30967787
770,-0.00982666,-1.2843492,1.2843492
771,0.01977539,1.2955166,1.2955166
772,0.033447266,0.8242026,0.8242026
773,0.11230469,0.76038826,0.76038826
774,0.328125,1.3394985,1.3394985
775,0.15429688,1.228094,1.228094
776,-0.01586914,-0.9377039,0.9377039
777,0.21875,-0.5945659,0.5945659
778,0.009643555,-0.040920068,0.040920068
779,0.029541016,0.26968262,0.26968262
780,0.027709961,0.30422407,0.30422407
781,0.008666992,-0.542323,0.542323
782,-0.026123047,-0.04824624,0.04824624
783,-0.08300781,-0.87866217,0.87866217
784,-0.0625,0.004267639,0.004267639
785,0.13671875,2.8419676,2.8419676
786,0.0072021484,1.0663335,1.0663335
787,0.041259766,0.08412373,0.08412373
788,-0.26757812,-3.1435757,3.1435757
789,-0.28710938,-1.0716335,1.0716335
790,0.18261719,2.7733355,2.7733355
791,-0.022216797,-0.2529923,0.2529923
792,0.084472656,1.0406646,1.0406646
793,-0.064453125,-1.3553187,1.3553187
794,-0.04711914,0.16566625,0.16566625
795,-0.03540039,0.17256314,0.17256314
796,0.092285156,0.15774447,0.15774447
797,-0.04711914,-0.052417137,0.052417137
798,-0.095214844,-1.5283597,1.5283597
799,0.107421875,0.72525275,0.72525275
800,0.06689453,0.5383282,0.5383282
801,0.1484375,2.1378934,2.1378934
802,0.018554688,0.39987698,0.39987698
803,-0.07080078,-1.372529,1.372529
804,0.049316406,0.49450594,0.49450594
805,0.15527344,1.1001835,1.1001835
806,0.051757812,0.25424904,0.25424904
807,-0.078125,-1.0241185,1.0241185
808,0.125,1.6789242,1.6789242
809,-0.00088500977,0.43613002,0.43613002
810,-0.123046875,-1.952717,1.952717
811,-0.010192871,-0.44278055,0.44278055
812,0.15820312,1.3108499,1.3108499
813,-0.09814453,-0.96986,0.96986
814,-0.125,-1.924409,1.924409
815,-0.008544922,-0.6082184,0.6082184
816,-0.110839844,0.059846707,0.059846707
817,0.08251953,0.7777308,0.7777308
818,0.060546875,0.42008308,0.42008308
819,-0.028930664,-0.591723,0.591723
820,-0.061035156,-0.88974375,0.88974375
821,-0.009216309,-0.24876374,0.24876374
822,-0.012573242,-0.28941384,0.28941384
823,0.018676758,-0.8377313,0.8377313
824,-0.061523438,-0.2717631,0.2717631
825,-0.083984375,-1.6151508,1.6151508
826,-0.16113281,-1.8002898,1.8002898
827,0.0107421875,-0.079092294,0.079092294
828,-0.08105469,-0.65255374,0.65255374
829,0.19042969,1.8125924,1.8125924
830,-0.048339844,-0.25674233,0.25674233
831,-0.07519531,-0.8762872,0.8762872
832,-0.057617188,-1.08398,1.08398
833,0.080566406,0.9679543,0.9679543
834,0.17382812,1.9490317,1.9490317
835,0.38867188,0.7686396,0.7686396
836,0.0007324219,0.2426337,0.2426337
837,0.1640625,2.8583763,2.8583763
838,-0.0052490234,-0.11216251,0.11216251
839,-0.11035156,-0.4076201,0.4076201
840,0.013122559,-0.12660061,0.12660061
841,-0.1328125,-1.6019608,1.6019608
842,0.06689453,0.7962101,0.7962101
843,-0.048339844,-0.49686447,0.49686447
844,-0.018798828,-0.09867773,0.09867773
845,-0.025878906,0.47082368,0.47082368
846,0.0546875,1.0584525,1.0584525
847,0.0029296875,0.15575303,0.15575303
848,0.09716797,1.1125841,1.1125841
849,-0.07519531,-1.2525926,1.2525926
850,-0.19140625,-1.6255541,1.6255541
851,0.017822266,0.3972666,0.3972666
852,0.028442383,0.19636674,0.19636674
853,-0.025634766,-0.6126835,0.6126835
854,0.0703125,1.7074124,1.7074124
855,0.055908203,0.67382085,0.67382085
856,-0.075683594,-0.3799339,0.3799339
857,0.076171875,1.1427248,1.1427248
858,-0.010009766,-0.22648357,0.22648357
859,-0.06640625,-1.053466,1.053466
860,0.028320312,0.11695664,0.11695664
861,0.0027160645,0.26191533,0.26191533
862,0.015563965,-0.42829666,0.42829666
863,0.02734375,1.035807,1.035807
864,-0.110839844,-1.3100033,1.3100033
865,-0.055908203,0.83587265,0.83587265
866,-0.17773438,-1.7241781,1.7241781
867,0.05493164,0.47956002,0.47956002
868,0.125,1.1108495,1.1108495
869,-0.008300781,0.14462769,0.14462769
870,0.09472656,0.46910405,0.46910405
871,-0.032226562,-0.58518595,0.58518595
872,-0.107910156,-1.3189752,1.3189752
873,-0.0012664795,0.4581332,0.4581332
874,-0.03466797,-0.811547,0.811547
875,-0.043945312,-0.45166722,0.45166722
876,0.111328125,1.677585,1.677585
877,-0.0021972656,0.29158553,0.29158553
878,-0.05859375,0.036732003,0.036732003
879,-0.0045166016,-0.36235577,0.36235577
880,-0.15527344,-1.9883726,1.9883726
881,-0.078125,-1.602248,1.602248
882,-0.01171875,0.33660552,0.33660552
883,0.030517578,0.7003797,0.7003797
884,0.0234375,-0.03391542,0.03391542
885,0.06591797,0.0031322704,0.0031322704
886,-0.09375,-0.69188297,0.69188297
887,-0.09375,-0.73641723,0.73641723
888,-0.041748047,0.26965332,0.26965332
889,0.056640625,1.7135408,1.7135408
890,-0.06689453,-0.37039778,0.37039778
891,-0.15527344,-1.3784397,1.3784397
892,0.10253906,1.0558273,1.0558273
893,-0.08496094,-2.1151938,2.1151938
894,-0.08544922,-0.885647,0.885647
895,0.075683594,1.1396666,1.1396666
896,0.0146484375,1.259807,1.259807
897,-0.022949219,0.7209882,0.7209882
898,0.03930664,-0.10940675,0.10940675
899,0.061035156,0.3379844,0.3379844
900,-0.17675781,-2.2994244,2.2994244
901,-0.119628906,-1.1504619,1.1504619
902,0.014404297,0.15423536,0.15423536
903,0.022460938,-0.20421603,0.20421603
904,-0.05883789,-0.02633456,0.02633456
905,-0.030517578,0.32211372,0.32211372
906,-0.03173828,-0.41191912,0.41191912
907,0.05834961,1.3292643,1.3292643
908,0.09082031,0.9231003,0.9231003
909,0.056640625,0.43769097,0.43769097
910,0.017333984,-0.3858818,0.3858818
911,0.0703125,0.90346843,0.90346843
912,0.051513672,0.63155174,0.63155174
913,0.008728027,-0.547033,0.547033
914,0.038085938,1.2895898,1.2895898
915,0.06933594,0.16266893,0.16266893
916,0.12890625,1.2641333,1.2641333
917,-0.04711914,-0.4787976,0.4787976
918,0.08886719,0.8959843,0.8959843
919,0.14746094,1.0252953,1.0252953
920,-0.0703125,-0.14887327,0.14887327
921,-0.083496094,-0.4298667,0.4298667
922,0.11621094,1.5912101,1.5912101
923,0.03491211,1.2182463,1.2182463
924,-0.07373047,-0.9495183,0.9495183
925,0.091308594,1.6887248,1.6887248
926,0.13964844,1.6328908,1.6328908
927,0.1328125,2.1610346,2.1610346
928,0.076171875,0.8574541,0.8574541
929,-0.068359375,-0.825784,0.825784
930,-0.01373291,-0.60760313,0.60760313
931,-0.040527344,-0.67454433,0.67454433
932,-0.12890625,-0.6870346,0.6870346
933,-0.07128906,0.052264642,0.052264642
934,0.12988281,2.2227323,2.2227323
935,-0.029418945,-0.96509576,0.96509576
936,-0.095703125,-1.1473393,1.1473393
937,0.05517578,0.24459255,0.24459255
938,0.018798828,0.25658676,0.25658676
939,-0.025634766,-0.6736437,0.6736437
940,-0.053222656,-0.71105415,0.71105415
941,0.24414062,2.0600057,2.0600057
942,-0.104003906,-1.3230085,1.3230085
943,-0.017578125,-0.24762201,0.24762201
944,0.026367188,-0.93875927,0.93875927
945,-0.00024414062,0.0022806574,0.0022806574
946,-0.028320312,-0.25437167,0.25437167
947,0.003112793,0.82304287,0.82304287
948,-0.047851562,-0.043948427,0.043948427
949,-0.020263672,0.72670907,0.72670907
950,0.080078125,0.044538017,0.044538017
951,-0.0007324219,1.0383105,1.0383105
952,-0.013549805,0.15210566,0.15210566
953,-0.099121094,-1.202644,1.202644
954,0.14746094,0.43837842,0.43837842
955,0.11328125,2.1386147,2.1386147
956,0.15332031,1.939896,1.939896
957,0.056884766,0.36892828,0.36892828
958,0.04296875,0.12208354,0.12208354
959,0.11816406,1.494939,1.494939
960,-0.036621094,-0.93579835,0.93579835
961,-0.04638672,0.031790376,0.031790376
962,0.0043945312,0.8669072,0.8669072
963,0.103027344,1.5637339,1.5637339
964,-0.064453125,-1.4374679,1.4374679
965,0.06640625,0.6767945,0.6767945
966,-0.095214844,-0.5541763,0.5541763
967,-0.048339844,-0.2029741,0.2029741
968,-0.025878906,0.43448773,0.43448773
969,-0.0061035156,-0.14417078,0.14417078
970,-0.033203125,-0.9604743,0.9604743
971,-0.032470703,-0.34984288,0.34984288
972,-0.015075684,0.25231135,0.25231135
973,0.06738281,1.3580128,1.3580128
974,-0.01928711,0.48428717,0.48428717
975,-0.024658203,-0.88085157,0.88085157
976,-0.0048828125,0.15643676,0.15643676
977,-0.12988281,-1.7384082,1.7384082
978,0.08154297,-0.55002576,0.55002576
979,0.20703125,1.7309256,1.7309256
980,0.5078125,1.0585133,1.0585133
981,-0.15722656,-2.300096,2.300096
982,0.07519531,2.0037603,2.0037603
983,-0.015380859,-0.7692774,0.7692774
984,-0.2890625,-3.7187045,3.7187045
985,-0.111328125,-0.68937296,0.68937296
986,0.05126953,1.0044577,1.0044577
987,0.111816406,1.4985112,1.4985112
988,0.012145996,0.23116755,0.23116755
989,-0.012145996,-0.14073081,0.14073081
990,0.09082031,1.1793482,1.1793482
991,0.12890625,1.4826446,1.4826446
992,-0.08105469,-0.9646255,0.9646255
993,-0.16796875,-1.6914812,1.6914812
994,-0.038330078,0.058931585,0.058931585
995,-0.008178711,-0.09737892,0.09737892
996,-0.096191406,-0.6818006,0.6818006
997,0.009765625,0.44603944,0.44603944
998,0.016845703,0.39718282,0.39718282
999,-0.040527344,-0.55297726,0.55297726
1000,0.00024414062,-0.12206508,0.12206508
1001,0.0018310547,1.0684265,1.0684265
1002,0.016601562,0.88800657,0.88800657
1003,0.012939453,0.2712467,0.2712467
1004,-0.012451172,0.7591474,0.7591474
1005,-0.048339844,-0.46696374,0.46696374
1006,-0.09277344,-1.2014024,1.2014024
1007,-0.046875,-0.23433235,0.23433235
1008,0.013305664,0.08001831,0.08001831
1009,-0.038330078,-0.55087596,0.55087596
1010,0.11376953,-0.086842604,0.086842604
1011,-0.055664062,-0.8364376,0.8364376
1012,0.009521484,-0.054747272,0.054747272
1013,0.06738281,0.7773893,0.7773893
1014,0.092285156,1.1202496,1.1202496
1015,-0.037109375,0.24076541,0.24076541
1016,-0.08105469,-0.63603365,0.63603365
1017,-0.046875,1.2885228,1.2885228
1018,0.0015869141,0.07786594,0.07786594
1019,-0.061279297,-0.44376603,0.44376603
1020,0.05029297,1.183451,1.183451
1021,0.025146484,0.21637079,0.21637079
1022,-0.03955078,-0.48264334,0.48264334
1023,-0.06225586,-0.31705785,0.31705785
1024,0.107910156,1.1836745,1.1836745
1025,-0.036865234,0.357071,0.357071
1026,0.04345703,0.13670292,0.13670292
1027,-0.060546875,-0.45964095,0.45964095
1028,0.09814453,1.7159165,1.7159165
1029,0.09277344,0.26436627,0.26436627
1030,-0.39453125,0.6390253,0.6390253
1031,-0.038330078,-1.0260974,1.0260974
1032,-0.07861328,-1.2595744,1.2595744
1033,-0.026245117,-0.2674292,0.2674292
1034,0.0006713867,-0.26423568,0.26423568
1035,0.037597656,0.56586593,0.56586593
1036,0.037597656,-0.6500757,0.6500757
1037,-0.09033203,-1.237267,1.237267
1038,0.26367188,2.0185938,2.0185938
1039,-0.10449219,-1.0226846,1.0226846
1040,0.005859375,-0.09650996,0.09650996
1041,0.2109375,1.1063656,1.1063656
1042,0.0031738281,-0.6857088,0.6857088
1043,-0.125,-1.3827107,1.3827107
1044,-0.125,-1.9281325,1.9281325
1045,-0.022949219,-0.8019813,0.8019813
1046,-0.17578125,-1.2860061,1.2860061
1047,-0.036621094,-0.833767,0.833767
1048,0.037597656,-0.03193862,0.03193862
1049,-0.053222656,0.15103237,0.15103237
1050,0.049316406,0.64891416,0.64891416
1051,-0.040039062,0.73608935,0.73608935
1052,-0.0014648438,0.5559034,0.5559034
1053,0.05908203,0.97162575,0.97162575
1054,-0.10253906,-2.2945514,2.2945514
1055,-0.07910156,-0.9977645,0.9977645
1056,-0.057373047,-0.85656357,0.85656357
1057,-0.053222656,-0.5811502,0.5811502
1058,0.09082031,1.378398,1.378398
1059,0.07421875,1.8235688,1.8235688
1060,0.05078125,1.2403877,1.2403877
1061,-0.111328125,-2.3593884,2.3593884
1062,0.06933594,0.85467833,0.85467833
1063,-0.034423828,-0.8536453,0.8536453
1064,-0.011962891,-0.8377918,0.8377918
1065,-0.05908203,-1.3201569,1.3201569
1066,-0.10449219,-1.4004569,1.4004569
1067,-0.013671875,-0.3782977,0.3782977
1068,-0.059570312,-1.0880073,1.0880073
1069,-0.06738281,-0.71641225,0.71641225
1070,0.13867188,1.6070329,1.6070329
1071,0.021240234,-0.46645638,0.46645638
1072,0.033935547,0.17713037,0.17713037
1073,-0.014526367,-0.074381426,0.074381426
1074,-0.0040283203,-0.012586541,0.012586541
1075,0.14648438,1.596709,1.596709
1076,0.099121094,0.01112995,0.01112995
1077,0.16992188,2.4315448,2.4315448
1078,-0.038085938,-0.009881917,0.009881917
1079,-0.076171875,-1.0974839,1.0974839
1080,0.032226562,0.24488473,0.24488473
1081,-0.111328125,-0.5021144,0.5021144
1082,0.025390625,0.52170384,0.52170384
1083,-0.006591797,-0.23630741,0.23630741
1084,0.033691406,0.99294764,0.99294764
1085,-0.15527344,-1.9771942,1.9771942
1086,0.14648438,2.616572,2.616572
1087,-0.0546875,-0.20500892,0.20500892
1088,0.026855469,0.36827233,0.36827233
1089,0.048095703,0.16231196,0.16231196
1090,-0.0041503906,-0.22805086,0.22805086
1091,0.048828125,0.57555616,0.57555616
1092,-0.045898438,-0.7991619,0.7991619
1093,-0.140625,-1.6561041,1.6561041
1094,0.007873535,0.18093313,0.18093313
1095,-0.20019531,-0.38306317,0.38306317
1096,0.017089844,-1.3832232,1.3832232
1097,-0.005126953,0.32592112,0.32592112
1098,0.0068359375,-0.40240458,0.40240458
1099,0.024047852,0.08484343,0.08484343
1100,-0.0154418945,0.038197912,0.038197912
1101,0.1640625,2.6018167,2.6018167
1102,-0.12109375,-1.2738092,1.2738092
1103,0.06933594,1.4889908,1.4889908
1104,-0.05908203,-0.1591642,0.1591642
1105,0.03100586,-0.54881877,0.54881877
1106,-0.080566406,-0.93382233,0.93382233
1107,-0.06201172,0.021714132,0.021714132
1108,0.06591797,1.7268659,1.7268659
1109,-0.028320312,0.013946648,0.013946648
1110,0.17480469,1.0492264,1.0492264
1111,-0.019042969,-0.100007296,0.100007296
1112,0.05126953,1.3664585,1.3664585
1113,-0.11621094,-0.9367308,0.9367308
1114,-0.0012817383,-0.21551213,0.21551213
1115,0.09716797,0.59256244,0.59256244
1116,0.14257812,-0.61333543,0.61333543
1117,-0.15527344,-2.4751449,2.4751449
1118,-0.029052734,-0.15155573,0.15155573
1119,-0.024658203,0.07213785,0.07213785
1120,0.091796875,1.1036743,1.1036743
1121,0.07763672,1.109782,1.109782
1122,0.041503906,0.8459392,0.8459392
1123,0.024169922,0.1038479,0.1038479
1124,0.011962891,-0.011526621,0.011526621
1125,0.16503906,0.14516094,0.14516094
1126,-0.04248047,-0.09808747,0.09808747
1127,-0.072753906,-0.10680894,0.10680894
1128,0.012451172,1.1530795,1.1530795
1129,0.020507812,-0.2611241,0.2611241
1130,0.046142578,0.63268566,0.63268566
1131,-0.012451172,-0.89429224,0.89429224
1132,0.07080078,0.23212717,0.23212717
1133,-0.049072266,-1.028824,1.028824
1134,-0.020507812,0.046242133,0.046242133
1135,-0.05078125,-0.18023394,0.18023394
1136,0.11816406,0.9499826,0.9499826
1137,-0.029052734,-0.5642097,0.5642097
1138,0.08886719,0.6864865,0.6864865
1139,-0.068847656,-1.0864832,1.0864832
1140,-0.041503906,-0.5806257,0.5806257
1141,0.023925781,0.6711397,0.6711397
1142,-0.084472656,0.16825265,0.16825265
1143,-0.050048828,-0.5695425,0.5695425
1144,-0.038085938,0.07933318,0.07933318
1145,-0.052734375,0.9349222,0.9349222
1146,0.022216797,0.85935265,0.85935265
1147,0.21191406,2.2539182,2.2539182
1148,0.0703125,-0.35691136,0.35691136
1149,0.038085938,0.72627914,0.72627914
1150,-0.08154297,0.04882431,0.04882431
1151,0.044433594,1.668348,1.668348
1152,-0.038085938,-0.5489824,0.5489824
1153,0.030761719,-0.24197543,0.24197543
1154,0.076171875,1.1678808,1.1678808
1155,-0.08886719,-0.07195319,0.07195319
1156,-0.028564453,-0.4723472,0.4723472
1157,-0.08935547,-0.7473494,0.7473494
1158,0.087402344,1.1121092,1.1121092
1159,0.017456055,0.2308696,0.2308696
1160,-0.076171875,-0.07265334,0.07265334
1161,-0.04663086,0.10193141,0.10193141
1162,-0.11230469,-0.48512226,0.48512226
1163,0.15039062,1.5489526,1.5489526
1164,-0.030883789,-1.9137197,1.9137197
1165,0.04736328,0.6233527,0.6233527
1166,0.29492188,2.440401,2.440401
1167,0.17382812,2.228162,2.228162
1168,0.052246094,0.009781096,0.009781096
1169,-0.04248047,-0.07691916,0.07691916
1170,0.048339844,0.9016452,0.9016452
1171,0.045410156,-0.15511166,0.15511166
1172,0.021972656,-0.036961496,0.036961496
1173,0.0703125,1.1030682,1.1030682
1174,0.125,1.5348529,1.5348529
1175,0.1171875,1.8561908,1.8561908
1176,0.061523438,-0.05386124,0.05386124
1177,-0.088378906,0.33898333,0.33898333
1178,0.088378906,1.002249,1.002249
1179,-0.07128906,-0.7553759,0.7553759
1180,-0.052734375,-0.6291731,0.6291731
1181,-0.03564453,0.7739274,0.7739274
1182,0.09765625,1.8048658,1.8048658
1183,-0.037109375,0.7656265,0.7656265
1184,0.02355957,0.7813754,0.7813754
1185,0.022338867,-0.037169438,0.037169438
1186,0.10058594,1.3813149,1.3813149
1187,-0.028808594,-1.0065178,1.0065178
1188,0.019042969,0.82798797,0.82798797
1189,0.12109375,1.4996402,1.4996402
1190,0.16796875,1.0741645,1.0741645
1191,-0.072265625,-1.147242,1.147242
1192,-0.029541016,-0.85301274,0.85301274
1193,0.16992188,1.2176247,1.2176247
1194,0.080078125,1.3393149,1.3393149
1195,-0.13964844,-0.7647192,0.7647192
1196,-0.22949219,-2.2607837,2.2607837
1197,0.1640625,2.1743264,2.1743264
1198,0.043945312,0.4194605,0.4194605
1199,-0.016601562,0.120580524,0.120580524
1200,0.08203125,0.75755286,0.75755286
1201,0.008300781,0.0066482243,0.0066482243
1202,0.16894531,2.5079436,2.5079436
1203,-0.010253906,0.7038314,0.7038314
1204,-0.028564453,-0.95479417,0.95479417
1205,-0.07910156,-0.74825007,0.74825007
1206,0.08886719,1.2049252,1.2049252
1207,-0.009521484,0.44667238,0.44667238
1208,-0.029785156,-1.0487028,1.0487028
1209,0.10839844,0.74213415,0.74213415
1210,0.11816406,1.8712323,1.8712323
1211,-0.13183594,-1.4314786,1.4314786
1212,-0.13183594,-1.9062293,1.9062293
1213,-0.030029297,-0.7459798,0.7459798
1214,-0.021728516,0.31782168,0.31782168
1215,-0.20605469,-2.917494,2.917494
1216,-0.0064086914,-0.5036401,0.5036401
1217,0.12792969,0.53718054,0.53718054
1218,0.020263672,0.4991403,0.4991403
1219,-0.11035156,-1.8367375,1.8367375
1220,0.023925781,-0.6807891,0.6807891
1221,-0.045898438,-0.5485255,0.5485255
1222,0.059814453,1.2326431,1.2326431
1223,-0.0045776367,-1.28718,1.28718
1224,0.061035156,0.9608574,0.9608574
1225,0.036376953,0.18206267,0.18206267
1226,-0.029541016,0.06846523,0.06846523
1227,0.123046875,1.3631585,1.3631585
1228,0.036132812,0.5193998,0.5193998
1229,-0.11767578,-1.4203053,1.4203053
1230,-0.019897461,0.04158363,0.04158363
1231,0.03857422,0.26600456,0.26600456
1232,0.025268555,0.09066558,0.09066558
1233,0.100097656,2.0309768,2.0309768
1234,0.018554688,-0.13262974,0.13262974
1235,-0.107421875,-0.6323157,0.6323157
1236,-0.115722656,-1.6663374,1.6663374
1237,0.051513672,0.22348629,0.22348629
1238,0.053466797,-0.19402875,0.19402875
1239,0.064941406,0.2930282,0.2930282
1240,0.0007324219,-0.8285307,0.8285307
1241,0.029296875,0.45208618,0.45208618
1242,-0.017211914,-0.08351979,0.08351979
1243,-0.2578125,-2.173216,2.173216
1244,0.025024414,1.0354426,1.0354426
1245,0.096191406,1.4764963,1.4764963
1246,-0.03857422,-0.084223785,0.084223785
1247,0.1484375,2.7898598,2.7898598
1248,0.15722656,2.2019846,2.2019846
1249,-0.03515625,-0.5004517,0.5004517
1250,-0.06689453,-0.054066796,0.054066796
1251,-0.11035156,-1.450322,1.450322
1252,0.041259766,0.30676296,0.30676296
1253,0.006164551,-1.0791297,1.0791297
1254,0.023925781,0.95472395,0.95472395
1255,0.08105469,0.83269715,0.83269715
1256,-0.07714844,-1.7510879,1.7510879
1257,0.107910156,1.5198954,1.5198954
1258,0.024902344,-0.0048147463,0.0048147463
1259,-0.021484375,1.2752186,1.2752186
1260,-0.025390625,-1.048203,1.048203
1261,0.1484375,1.56731,1.56731
1262,-0.0146484375,0.09216072,0.09216072
1263,0.1015625,0.48253492,0.48253492
1264,-0.016479492,-0.2530005,0.2530005
1265,0.028686523,0.5839865,0.5839865
1266,-0.059326172,-0.8490071,0.8490071
1267,0.057861328,-0.26975772,0.26975772
1268,-0.03930664,-0.06158141,0.06158141
1269,0.055664062,0.70640826,0.70640826
1270,-0.3828125,-2.9119318,2.9119318
1271,-0.0703125,0.084354684,0.084354684
1272,0.024169922,0.6282853,0.6282853
1273,0.034423828,0.7382506,0.7382506
1274,0.013671875,0.3908268,0.3908268
1275,0.076660156,0.6794592,0.6794592
1276,0.068359375,1.5404506,1.5404506
1277,-0.011047363,-0.36952734,0.36952734
1278,0.010131836,0.2635954,0.2635954
1279,-0.0045166016,-0.5863283,0.5863283
1280,0.03491211,0.678953,0.678953
1281,0.060058594,1.5378063,1.5378063
1282,0.057128906,0.5993943,0.5993943
1283,-0.017456055,-0.7309683,0.7309683
1284,0.140625,1.3271856,1.3271856
1285,-0.052001953,-0.12734264,0.12734264
1286,0.01159668,0.47624275,0.47624275
1287,0.12988281,2.5004826,2.5004826
1288,0.0146484375,0.22444718,0.22444718
1289,-0.025634766,-0.30835792,0.30835792
1290,0.013916016,0.50586104,0.50586104
1291,-0.10107422,-1.1886089,1.1886089
1292,0.12792969,1.2487804,1.2487804
1293,0.068847656,0.81569797,0.81569797
1294,0.12890625,1.0147736,1.0147736
1295,0.053466797,-0.6451275,0.6451275
1296,-0.14941406,-2.0110972,2.0110972
1297,-0.13574219,-2.933408,2.933408
1298,0.0017089844,-0.29288653,0.29288653
1299,0.1484375,2.4799676,2.4799676
1300,-0.04663086,-0.32407087,0.32407087
1301,-0.016113281,-0.32100877,0.32100877
1302,-0.13769531,-0.986943,0.986943
1303,0.01586914,-0.56631064,0.56631064
1304,-0.13183594,-0.8126743,0.8126743
1305,-0.052978516,-0.5303819,0.5303819
1306,-0.048828125,-1.703972,1.703972
1307,-0.0056152344,-0.019271411,0.019271411
1308,-0.045410156,-0.7954728,0.7954728
1309,-0.020507812,-0.18481569,0.18481569
1310,-0.038330078,-0.9046843,0.9046843
1311,0.079589844,-0.18517023,0.18517023
